name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected
Comsecuris/ida_strcluster,extending IDA's string navigation capabilities,168,Python,29,https://github.com/Comsecuris/ida_strcluster,2017-07-19 16:23:32+00:00,2024-09-11 08:09:58+00:00,1,master,1,8,[],168,1393,True,True,True,False,0,en
evmn/Paul-Graham,"Paul Graham's Essays, Kindle version, set several sections for easy navigation",168,HTML,28,https://github.com/evmn/Paul-Graham,2021-10-29 14:27:57+00:00,2024-09-22 03:21:30+00:00,1,master,1,34,[],168,14815,True,True,True,False,0,en
MigVega/Ogm2Pgbm,Robust BIM-based 2D-LiDAR Localization for Lifelong Indoor Navigation in Changing and Dynamic Environments ,168,C++,28,https://github.com/MigVega/Ogm2Pgbm,2022-07-12 14:27:46+00:00,2024-10-12 14:41:34+00:00,1,main,2,37,"['amcl', 'localization', 'monte-carlo', 'ros', 'cartographer', 'gmcl', 'pose-estimation', 'slam', 'slam-toolbox']",168,23147,True,True,True,False,1,en
hanruihua/rl_rvo_nav,"The source code of the [RA-L] paper ""Reinforcement Learned Distributed Multi-Robot Navigation with Reciprocal Velocity Obstacle Shaped Rewards""",168,Python,31,https://github.com/hanruihua/rl_rvo_nav,2022-03-14 07:21:38+00:00,2024-10-06 01:01:34+00:00,0,main,1,57,[],168,75064,True,True,True,False,0,en
codrops/PageStackNavigation,A template for a simple page stack navigation.,167,CSS,50,https://github.com/codrops/PageStackNavigation,2015-10-21 11:09:26+00:00,2024-09-10 15:01:43+00:00,1,master,3,3,[],167,167,True,True,True,False,0,en
FanglinBao/HADAR,"This is an LWIR stereo-hyperspectral database to develop HADAR algorithms for thermal navigation. Based on this database, one can develop algorithms for TeX decomposition to generate TeX vision. One can also develop algorithms about object detection, semantic or scene segmentation, optical or scene flow, stereo depth etc. based on TeX vision instead of traditional RGB or thermal vision.",167,Python,26,https://github.com/FanglinBao/HADAR,2022-02-11 00:12:37+00:00,2024-10-07 07:58:40+00:00,5,main,2,104,[],167,11733,True,True,True,False,0,en
robot-pesg/BotanicGarden,BotanicGarden: A high-quality dataset for robot navigation in unstructured natural environments,166,Jupyter Notebook,14,https://github.com/robot-pesg/BotanicGarden,2023-02-05 09:57:09+00:00,2024-10-08 11:51:22+00:00,4,main,6,178,[],166,764238,True,True,True,False,0,en
lelelongwang/WanJetpack,💪 持续更新。WanJetpack使用Jetpack MVVM开发架构、单Activity多Fragment设计，项目结构清晰，代码简洁优雅，追求最官方的实现方式。欢迎star，非常感谢。已用到知识点：LiveData、ViewModel、DataBinding、ViewBinding、coroutines、Hilt、Paging3、Room、Navigation、TabLayout、BottomNavigationView、RecycleView、ViewPager2、Banner、Glide、Cookie、Retrofit2、启动页面、深色主题、沉浸式模式、Kotlin高阶函数。,165,Kotlin,37,https://github.com/lelelongwang/WanJetpack,2021-06-01 10:40:07+00:00,2024-08-19 12:19:22+00:00,1,main,1,41,"['jetpack', 'livedata', 'viewmodel', 'room', 'paging', 'mvvm-architecture', 'databinding', 'hilt', 'navigation', 'coroutines']",165,1950,True,True,True,False,0,en
ryangjchandler/filament-navigation,Build structured navigation menus in Filament.,164,PHP,63,https://github.com/ryangjchandler/filament-navigation,2022-04-18 13:18:38+00:00,2024-10-04 08:40:21+00:00,15,main,24,108,[],164,1109,True,True,True,False,18,en
bandasaikrishna/Autonomous_Mobile_Robot,Autonomous mobile robot navigation using ROS Navigation Stack.,162,C++,75,https://github.com/bandasaikrishna/Autonomous_Mobile_Robot,2020-11-27 07:46:22+00:00,2024-10-05 10:30:39+00:00,8,main,2,12,[],162,4189,True,True,True,False,0,en
gorhom/react-navigation-scrollable-modal,This is a POC to replicate the native interaction behavior of iOS modal presentation with React Navigation.,162,TypeScript,11,https://github.com/gorhom/react-navigation-scrollable-modal,2021-09-11 19:36:01+00:00,2024-09-25 05:32:30+00:00,2,master,2,13,"['react-native', 'react-navigation', 'modal', 'scrollable']",162,1345,False,False,True,False,0,en
stephansturges/NANO,Neural Autonomous Navigation Observer is a set of very small DNNs for drones to detect a few simple objects,161,,11,https://github.com/stephansturges/NANO,2024-01-04 13:15:26+00:00,2024-10-03 13:37:12+00:00,0,main,2,9,[],161,12650,True,True,True,False,0,en
homeeondemand/react-native-mapbox-navigation,A navigation UI ready to drop into your React Native application,160,Kotlin,123,https://github.com/homeeondemand/react-native-mapbox-navigation,2020-11-02 19:07:55+00:00,2024-09-29 18:49:26+00:00,67,master,9,115,"['react-native', 'mapbox', 'mapbox-navigation', 'navigation']",160,2449,True,True,True,False,15,en
J3-Tech/Vue-Tree-Navigation,Vue.js tree navigation with vue-router support,160,Vue,23,https://github.com/J3-Tech/Vue-Tree-Navigation,2017-12-27 16:54:16+00:00,2024-10-07 04:07:12+00:00,11,master,3,463,"['navigation', 'tree', 'vue']",160,2919,True,True,True,True,5,en
HybridRobotics/cbf,"An open source repository for control, planning and navigation about control barrier functions.",160,Python,26,https://github.com/HybridRobotics/cbf,2021-04-18 22:35:17+00:00,2024-10-11 10:23:03+00:00,6,master,2,38,[],160,4862,True,True,True,False,0,en
c3nav/c3nav,Indoor navigation for the Chaos Communication Congress and other events.,159,Python,28,https://github.com/c3nav/c3nav,2016-04-22 12:13:51+00:00,2024-10-12 17:59:37+00:00,37,main,12,4373,[],159,26577,True,False,True,False,0,en
reactiveui/Sextant,A ReactiveUI navigation library for Xamarin.Forms,157,C#,26,https://github.com/reactiveui/Sextant,2018-04-09 15:03:45+00:00,2024-09-21 23:17:42+00:00,21,main,16,497,"['reactiveui', 'navigation', 'xamarin', 'mvvm-framework', 'reactiveui-navigation-library', 'sextant', 'hacktoberfest']",157,1998,False,True,True,False,35,en
nrc/xmas-elf,"elf parser and navigation tool, pure Rust",156,Rust,45,https://github.com/nrc/xmas-elf,2015-12-24 01:32:15+00:00,2024-10-12 06:44:36+00:00,20,master,22,149,[],156,166,True,True,True,False,0,en
tomasvr/turtlebot3_drlnav,A ROS2-based framework for TurtleBot3 DRL autonomous navigation,156,Makefile,27,https://github.com/tomasvr/turtlebot3_drlnav,2022-12-15 08:58:56+00:00,2024-10-10 14:51:26+00:00,15,main,1,34,[],156,65093,True,True,True,False,0,en
Shuijing725/CrowdNav_Prediction_AttnGraph,[ICRA 2023] Intention Aware Robot Crowd Navigation with Attention-Based Interaction Graph,156,Python,29,https://github.com/Shuijing725/CrowdNav_Prediction_AttnGraph,2023-01-03 22:50:41+00:00,2024-10-11 10:23:05+00:00,10,main,1,17,"['attention-is-all-you-need', 'collision-avoidance', 'crowd-navigation', 'deep-reinforcement-learning', 'human-robot-interaction', 'trajectory-prediction', 'deep-learning', 'reinforcement-learning']",156,48109,True,True,True,False,0,en
furkanaskin/TrickyNavigationSample,This repository contains some tricks about Android Navigation Component. 3rd party libraries not used.,155,Kotlin,28,https://github.com/furkanaskin/TrickyNavigationSample,2020-04-19 16:13:20+00:00,2024-09-28 07:54:57+00:00,1,master,2,13,"['android', 'android-architecture-components', 'android-navigation-component', 'android-navigation', 'android-navigation-sample', 'android-navigation-architecture', 'android-bottom-navigation', 'android-bottomsheet']",155,168,True,True,True,False,0,en
stadiamaps/ferrostar,A FOSS navigation SDK built from the ground up for the future,155,Swift,17,https://github.com/stadiamaps/ferrostar,2023-04-27 18:42:03+00:00,2024-10-10 13:54:21+00:00,85,main,11,1110,[],155,16092,True,True,True,True,59,en
hku-mars/IPC,Integrated Planning and Control for Quadrotor Navigation in Presence of Sudden Crossing Objects and Disturbances,155,C++,15,https://github.com/hku-mars/IPC,2023-04-06 14:46:53+00:00,2024-10-08 14:36:41+00:00,11,master,2,7,[],155,56709,True,True,True,False,1,en
sergeyshpadyrev/react-native-easy-router,Screen navigation for React Native,154,JavaScript,16,https://github.com/sergeyshpadyrev/react-native-easy-router,2018-05-18 07:57:46+00:00,2024-03-27 14:52:36+00:00,5,master,5,151,[],154,357,True,True,True,False,3,en
surjithctly/astro-navbar, Astro-Navbar is a fully responsive headless navigation bar for Astro. It supports mobile responsive toggle and dropdowns.,154,Astro,11,https://github.com/surjithctly/astro-navbar,2023-01-02 13:50:31+00:00,2024-10-08 00:02:10+00:00,3,main,7,61,"['astro', 'dropdown', 'headless', 'mobile', 'navbar', 'navigation', 'responsive', 'toggle', 'ui']",154,123,True,True,True,False,15,en
markteekman/accessible-astro-dashboard,"An Accessible Admin Dashboard Theme for Astro with a login page and a dashboard overview. Includes accessibility features such as landmarks, better focus-outline and skip-links navigation. ",154,Astro,42,https://github.com/markteekman/accessible-astro-dashboard,2022-05-05 07:29:37+00:00,2024-10-11 15:58:03+00:00,0,main,1,88,"['accessibility', 'astro', 'html', 'javascript', 'scss', 'wcag', 'cms', 'dashboard', 'dashboard-templates', 'login-page', 'darkmode', 'a11y', 'skip-links', 'template', 'theme', 'utility-classes']",154,1033,False,True,True,False,8,en
parksben/markdown-navbar,Best markdown navigation bar for React.,153,JavaScript,35,https://github.com/parksben/markdown-navbar,2018-02-25 10:02:11+00:00,2024-09-04 03:14:28+00:00,13,master,3,82,"['markdown-navbar', 'react-component', 'customized']",153,3258,True,True,True,False,4,en
Mindinventory/react-native-navigation-animation,Transition navigation component for React Native,153,JavaScript,22,https://github.com/Mindinventory/react-native-navigation-animation,2018-10-10 12:47:53+00:00,2024-07-31 14:29:36+00:00,0,master,2,11,"['react', 'reactnative', 'react-native', 'react-native-app', 'react-navigation', 'react-native-animation', 'react-native-elements', 'react-native-library']",153,236,True,True,True,False,0,en
shubhnik/redux-react-navigation-demos,React-Native + Redux + Redux-Persist + React Navigation ( Authentication Flow with Redux demos),152,JavaScript,55,https://github.com/shubhnik/redux-react-navigation-demos,2017-10-24 19:27:25+00:00,2024-04-06 16:19:07+00:00,11,master,1,9,"['react-native', 'react-redux', 'redux', 'react-navigation', 'redux-persist', 'demo-app', 'starter-project', 'starter-kit', 'starter']",152,4110,True,True,True,False,0,en
TIERS/wildnav,GNSS-Free drone navigation and localization in the wild,151,Python,33,https://github.com/TIERS/wildnav,2022-09-28 08:19:53+00:00,2024-10-09 07:47:18+00:00,1,main,2,100,[],151,215056,True,True,True,False,1,en
starters-dev/rn-starter,"🦄 React Native Starter - Powered by cli-rn, React Navigation (v6), Expo Modules, RN UI lib, MMKV, Mobx, Reanimated 2, Dark Mode, Localization, Notifications, Permissions, and much more.",151,TypeScript,16,https://github.com/starters-dev/rn-starter,2021-09-23 17:40:15+00:00,2024-08-21 06:55:39+00:00,2,main,1,112,"['react-native', 'react', 'react-navigation', 'react-native-app', 'react-native-navigation', 'expo-modules']",151,1934,True,True,True,False,6,en
github/session-resume,Annotate fields to be persisted on navigation away from the current page,150,JavaScript,14,https://github.com/github/session-resume,2019-02-06 18:12:48+00:00,2024-10-07 00:20:39+00:00,2,main,11,157,['decorator'],150,768,True,True,True,False,13,en
bedimcode/responsive-bottom-navigation,Responsive Bottom Navigation Bar Using HTML CSS & JavaScript ,149,SCSS,60,https://github.com/bedimcode/responsive-bottom-navigation,2021-09-22 03:06:13+00:00,2024-10-10 21:15:30+00:00,1,main,1,4,"['responsive-navigation', 'navbar-css', 'bottom-navigation-bar']",149,126,True,True,True,False,0,en
Robotics-BUT/Brno-Urban-Dataset,Navigation and localisation dataset for self driving cars and autonomous robots,149,,16,https://github.com/Robotics-BUT/Brno-Urban-Dataset,2019-04-03 10:00:07+00:00,2024-08-28 14:19:16+00:00,0,master,2,81,[],149,44849,True,True,True,False,0,en
sooshin/android-news-app,News App Project as a part of Android Basics Nanodegree at Udacity. Navigation Drawer | ViewPager plus TabLayout | Loaders | JSON Parsing | SharedPreferences,149,Java,102,https://github.com/sooshin/android-news-app,2017-12-08 11:26:28+00:00,2024-08-27 07:17:13+00:00,5,master,1,166,"['android-basics-nanodegree', 'newsapp', 'udacity', 'guardian-api']",149,558,True,True,True,False,0,en
YicongHong/Recurrent-VLN-BERT,Code of the CVPR 2021 Oral paper: A Recurrent Vision-and-Language BERT for Navigation,149,Python,27,https://github.com/YicongHong/Recurrent-VLN-BERT,2021-01-14 04:36:39+00:00,2024-08-07 04:46:27+00:00,2,main,1,18,"['vision-and-language-navigation', 'cvpr2021', 'cvpr-oral', 'transformer', 'bert', 'pre-trained-model', 'vision-and-language']",149,799,True,True,True,False,0,en
skai2/EDAutopilot,Elite Dangerous computer vision based auto-navigation including long range routing,148,Jupyter Notebook,66,https://github.com/skai2/EDAutopilot,2017-11-16 11:36:51+00:00,2024-09-22 19:58:12+00:00,25,master,6,86,[],148,280151,True,True,True,False,10,en
Sollimann/Dstar-lite-pathplanner,"Implementation of the D* lite algorithm in Python for ""Improved Fast Replanning for Robot Navigation in Unknown Terrain""",148,Python,32,https://github.com/Sollimann/Dstar-lite-pathplanner,2020-04-23 18:15:08+00:00,2024-10-10 12:09:15+00:00,0,master,1,43,"['dstar', 'pathplanning', 'robot-navigation', 'astar-algorithm', 'astar-pathfinding', 'python', 'robotics', 'robotics-programming', 'rrtstar', 'rrt-star', 'rrt', 'pygame', 'astar', 'dstarlite', 'dstar-lite', 'slam', 'ros', 'gazebo', 'ros2', 'obstacle-avoidance']",148,1954,True,True,True,False,1,en
jeffvella/UnityAStarNavigation,An A* navigation system for Unity using burst compiled jobs for performance.,147,C#,31,https://github.com/jeffvella/UnityAStarNavigation,2019-03-12 14:33:00+00:00,2024-10-10 15:15:53+00:00,0,master,2,11,[],147,338,True,True,True,False,0,en
uoip/stereo_msckf,Python implementation of Multi-State Constraint Kalman Filter (MSCKF) for Vision-aided Inertial Navigation.,145,Python,45,https://github.com/uoip/stereo_msckf,2018-01-22 02:02:11+00:00,2024-10-08 22:30:40+00:00,3,master,1,2,[],145,152,True,True,True,False,0,en
Shashank02051997/Shotang-App,"The New Home Screen is designed in a modular way with the core focus on product discovery. Search, Deals, Products everything has been brought upfront. The hamburger menu has been replaced with a bottom navigation bar for easy reachability. On the tech side too, this design allows us to run new deals and other experiments in an agile manner which wasn't possible in the previous version.",145,Java,74,https://github.com/Shashank02051997/Shotang-App,2018-10-14 10:42:05+00:00,2024-10-03 18:58:15+00:00,0,master,1,10,"['ui', 'android', 'material-design', 'homepage', 'android-application', 'android-ui', 'android-app', 'android-design', 'android-template']",145,1930,True,True,True,False,0,en
react-navigation/drawer,Drawer navigator for React Navigation,144,TypeScript,126,https://github.com/react-navigation/drawer,2018-06-05 23:20:53+00:00,2024-08-06 20:12:06+00:00,2,master,20,141,[],144,1715,True,True,True,False,16,en
bukunmialuko/BottomNavViewWithFragments,Bottom navigation view with fragment. prevent fragment recreation.,144,Java,36,https://github.com/bukunmialuko/BottomNavViewWithFragments,2018-06-20 01:24:48+00:00,2024-04-04 14:39:38+00:00,5,master,1,4,[],144,136,True,True,True,False,0,en
gurleensethi/sailor,Easy page navigation and management in Flutter apps.,144,Dart,24,https://github.com/gurleensethi/sailor,2019-05-09 14:26:22+00:00,2024-10-02 03:07:58+00:00,30,master,2,111,"['flutter', 'dart', 'dartlang', 'flutter-package', 'flutter-widget', 'android', 'ios', 'dart2', 'navigation', 'flutter-app', 'flutter-apps', 'flutter-demo']",144,166,True,True,True,False,4,en
ketanchoyal/extended_navbar_scaffold,A Custom Extended Scaffold with Expandable and Floating Navigation Bar,144,Dart,39,https://github.com/ketanchoyal/extended_navbar_scaffold,2019-08-25 09:41:54+00:00,2024-08-23 10:16:29+00:00,1,master,1,24,"['flutter', 'dartlang', 'android', 'ios', 'cross-platform', 'flutter-examples', 'flutter-package']",144,6353,True,True,True,False,0,en
dhananjaylatkar/cscope_maps.nvim,For old school code navigation. Adds cscope support to Neovim 0.9+.,144,Lua,32,https://github.com/dhananjaylatkar/cscope_maps.nvim,2021-07-03 15:52:37+00:00,2024-10-12 05:27:25+00:00,0,main,13,127,"['neovim', 'neovim-plugin', 'nvim', 'nvim-plugin', 'cscope']",144,4181,True,True,True,False,0,en
necusjz/IndoorMapping,"🗺 Generate dense point cloud based on ORB-SLAM, and build indoor navigation map using OctoMap.",144,C++,41,https://github.com/necusjz/IndoorMapping,2018-07-11 16:29:35+00:00,2024-09-25 21:28:40+00:00,0,master,1,36,[],144,75360,True,True,True,False,0,en
Jamalianpour/easy_sidemenu,An easy to use side menu (navigation rail) in flutter and can used for navigations,143,Dart,69,https://github.com/Jamalianpour/easy_sidemenu,2021-08-18 12:31:29+00:00,2024-08-31 03:14:03+00:00,12,master,11,99,"['flutter', 'dart', 'sidemenu', 'navigation', 'navigation-rail']",143,8610,True,True,True,True,6,en
jakespracher/Snapchat-Swipe-View,Handy four way snapchat style scrolling navigation,143,Swift,19,https://github.com/jakespracher/Snapchat-Swipe-View,2015-08-21 18:50:04+00:00,2024-02-06 14:27:58+00:00,11,master,2,30,[],143,133,True,True,True,False,0,en
YicongHong/Thinking-VLN,Ideas and thoughts about the fascinating Vision-and-Language Navigation,143,,12,https://github.com/YicongHong/Thinking-VLN,2021-03-10 06:09:30+00:00,2024-10-03 14:35:49+00:00,1,main,1,237,[],143,13766,True,True,True,False,0,en
dpa99c/react-native-launch-navigator,A React Native module for launching today's most popular navigation/ride apps to navigate to a destination.,143,Java,35,https://github.com/dpa99c/react-native-launch-navigator,2018-07-10 08:28:48+00:00,2024-08-02 13:35:14+00:00,10,master,8,46,[],143,124,True,False,True,False,0,en
GengzeZhou/NavGPT,[AAAI 2024] Official implementation of NavGPT: Explicit Reasoning in Vision-and-Language Navigation with Large Language Models,143,Python,12,https://github.com/GengzeZhou/NavGPT,2023-10-19 17:13:33+00:00,2024-10-11 02:49:25+00:00,2,master,1,3,[],143,9685,True,True,True,False,0,en
ipeedy/react-native-boilerplate,"A React Native boilerplate with Expo, Redux, React Navigation, Styled Components and some 💕 included.",142,JavaScript,42,https://github.com/ipeedy/react-native-boilerplate,2017-06-08 14:15:13+00:00,2024-01-19 21:15:49+00:00,12,master,2,35,"['react-native', 'expo', 'react-navigation', 'redux', 'boilerplate', 'styled-components', 'prettier', 'eslint']",142,1186,True,True,True,False,0,en
jeneser/vue-scroll-behavior,Customize the scrolling position on route navigation. Especially hash mode.,141,JavaScript,27,https://github.com/jeneser/vue-scroll-behavior,2017-06-02 14:41:02+00:00,2024-05-04 17:49:02+00:00,7,master,4,51,"['vue', 'vue2', 'vue-router', 'vue-cli', 'scroll-behavior']",141,1030,True,True,True,True,0,en
IeuanWalker/Xamarin.Forms.Breadcrumb,This is a breadcrumb navigation control that is complete automatic and uses the Navigation stack and page titles to generate the breadcrumbs.,141,C#,13,https://github.com/IeuanWalker/Xamarin.Forms.Breadcrumb,2019-08-16 13:38:24+00:00,2024-06-28 20:26:10+00:00,10,master,6,118,"['breadcrumb-control', 'nuget', 'animation', 'xamarin', 'xamarin-forms', 'breadcrumb', 'control', 'navigation', 'custom', 'automatic', 'user-experience', 'ux', 'user-interface', 'ui', 'ui-component']",141,21565,False,True,True,False,4,en
antonyraphel/ARCarMovement,This is navigation example on google map. Here Marker move as vehicles moves with turns as uber does in their app. Using old and new coordinates animating bearing value the markers are moving.,141,Objective-C,35,https://github.com/antonyraphel/ARCarMovement,2017-05-10 05:06:34+00:00,2024-09-13 08:01:17+00:00,5,master,2,78,"['viewcontroller', 'datasource', 'markers', 'google-maps', 'car', 'movement', 'direction-maps', 'uber', 'ola', 'car-moves']",141,1007,False,False,True,True,5,en
lastflowers/envio,"Code for ""Photometric Visual-Inertial Navigation with Uncertainty-Aware Ensembles"" in TRO 2022",140,C++,20,https://github.com/lastflowers/envio,2021-12-28 08:29:15+00:00,2024-09-20 02:37:23+00:00,2,master,1,10,"['slam', 'ros']",140,705,True,True,True,False,0,en
tojohnonly/personal.navigation.website,"Personal Navigation Website , Now Dark Mode Available...",138,HTML,63,https://github.com/tojohnonly/personal.navigation.website,2016-07-29 09:32:06+00:00,2024-09-03 03:23:02+00:00,3,master,2,152,[],138,6561,True,True,True,False,0,en
ChenHongruixuan/In-outdoorSeamlessPositioningNavigationSystem,[Esri GIS 2nd Prize] We developed this indoor and outdoor seamless positioning and navigation system under the Android system by using the built-in multi-sensors of mobile phones.,138,Java,30,https://github.com/ChenHongruixuan/In-outdoorSeamlessPositioningNavigationSystem,2020-09-04 14:22:15+00:00,2024-09-13 19:35:55+00:00,0,master,1,39,"['indoor-positioning', 'indoor-navigation', 'wifi-data', 'pdr-algorithm', 'nfc', 'java', 'android', 'gps']",138,16458,True,True,True,False,0,en
xiaogliu/react-native-complete-demo,这个仓库提供了一个完整的react native app demo，包括集成 react navigation，redux，网络请求及自定义组件,137,JavaScript,44,https://github.com/xiaogliu/react-native-complete-demo,2018-02-02 06:53:09+00:00,2024-07-03 05:20:35+00:00,8,master,2,76,[],137,11558,True,True,True,False,0,en
Stanford-NavLab/gnss_lib_py,"Modular Python tool for parsing, analyzing, and visualizing Global Navigation Satellite Systems (GNSS) data and state estimates",135,Python,33,https://github.com/Stanford-NavLab/gnss_lib_py,2021-06-29 20:42:49+00:00,2024-10-11 06:23:26+00:00,5,main,8,1429,"['android', 'gnss', 'navigation', 'position', 'residual', 'pseudorange', 'ekf', 'wls', 'python']",135,46380,True,True,True,False,16,en
wangfengyuan/frontend-nav,"Front-end navigation website, used to collect high-quality front-end related websites from both domestic and foreign sources for convenient personal use",135,TypeScript,34,https://github.com/wangfengyuan/frontend-nav,2023-05-28 08:59:10+00:00,2024-09-01 21:24:43+00:00,0,master,1,40,"['nextjs', 'nextjs-auth', 'prisma', 'shadcn-ui', 'taildwindcss', 'typescript', 'vercel']",135,252,True,True,True,False,0,en
flyandi/react-native-maps-navigation,Enables custom navigation in react-native-maps,134,JavaScript,54,https://github.com/flyandi/react-native-maps-navigation,2018-07-14 05:22:09+00:00,2024-10-07 00:13:11+00:00,16,master,2,26,[],134,12195,True,True,True,False,0,en
jeziellago/FlowNav,Annotation processor that provides better navigation on android multi-modules projects 🛳.,134,Kotlin,13,https://github.com/jeziellago/FlowNav,2019-11-20 01:19:25+00:00,2024-08-12 05:00:51+00:00,2,master,2,111,"['navigation', 'navigation-component', 'annotation-processor', 'android', 'kotlin', 'fragments']",134,317,True,True,True,False,11,en
forestryio/jekyll-menus,A menus (site navigation) plugin for your Jekyll website that also works with https://forestry.io (Jekyll CMS),133,Ruby,27,https://github.com/forestryio/jekyll-menus,2016-09-11 21:21:08+00:00,2024-09-15 01:43:50+00:00,9,master,8,53,"['jekyll', 'ruby', 'liquid', 'forestry']",133,65,True,True,True,False,0,en
vicentesuarez/Swift-FlexibleHeightBar,Expandable implementation of a navigation bar-like view that expands and contracts similar to the Facebook and SquareCash iOS apps. This is a Swift translation from Brian Kellers BLKFlexibleHeightBar.,133,Swift,14,https://github.com/vicentesuarez/Swift-FlexibleHeightBar,2015-08-14 21:20:00+00:00,2024-07-04 14:26:38+00:00,5,master,1,21,[],133,5475,True,True,True,False,0,en
volsahin/bottomify-navigation-view, A nice looking Spotify like bottom navigation view,132,Kotlin,16,https://github.com/volsahin/bottomify-navigation-view,2018-08-13 20:57:48+00:00,2024-08-05 10:12:21+00:00,1,master,2,17,"['bottomnavigationview', 'bottombar', 'bottomnavigation', 'bottom-navigation-view', 'bottomsheet', 'bottom-navigation', 'bottom-sheet', 'bottomnavigationbar', 'bottom', 'spotify', 'navigationview']",132,493,True,True,True,False,3,en
episerver/Foundation,"Foundation offers a starting point that is intuitive, well-structured and modular allowing developers to explore CMS, Commerce, Personalization, Search and Navigation, Data Platform and Experimentation.",132,C#,136,https://github.com/episerver/Foundation,2019-10-03 08:37:29+00:00,2024-10-02 17:35:25+00:00,41,main,35,680,['episerver'],132,475093,False,False,True,False,0,en
MilosLukic/Godot-Navigation-Lite,"Godot plug&play implementation of detour. It allows user to have multiple navigation meshes, fast cached obstacles, and realtime navmesh changes.",132,C++,12,https://github.com/MilosLukic/Godot-Navigation-Lite,2019-10-27 14:49:11+00:00,2024-08-28 20:29:52+00:00,12,master,4,62,[],132,82341,True,True,True,False,0,en
avidraghav/SpaceDawn,"Space Dawn is a demo app built to demonstrate the use of Mutli-Module Clean MVVM Architecture with Jetpack Compose by following Material-3 guidelines along with other MAD libraries such as Dagger-Hilt, Room Database, Coroutines, Navigation, WorkManager etc. for building Android Apps",132,Kotlin,12,https://github.com/avidraghav/SpaceDawn,2023-05-30 06:50:02+00:00,2024-08-15 18:53:47+00:00,5,main,1,133,"['android', 'clean-architecture', 'coil-kotlin', 'coroutines-android', 'dagger-hilt', 'jetpack-compose', 'kotlin', 'moshi', 'navigation-architecture-component', 'retorfit2', 'room-persistence-library', 'workmanager-architecturecomponent', 'alarmanager', 'mutlimodule', 'offline-caching']",132,8561,True,True,True,False,5,en
luigifreda/3dmr,"3D Multi-Robot Exploration, Patrolling and Navigation.",131,C++,14,https://github.com/luigifreda/3dmr,2023-07-04 18:01:21+00:00,2024-10-12 06:56:48+00:00,0,main,1,33,"['multi-robot', 'multi-robot-navigation', 'multi-robot-path-planning', 'multi-robot-patrolling', 'multi-robot-exploration']",131,261529,True,True,True,False,0,en
pchernovolenko/StylableNavigationBar,"🧸 StylableNavigationBar provide a lightweight replacement for a standard UINavigationController, so you can easily manage your navigation and status bar styles throughout your iOS app",131,Swift,12,https://github.com/pchernovolenko/StylableNavigationBar,2019-09-29 15:54:32+00:00,2024-05-06 09:06:33+00:00,0,master,2,24,"['ios', 'swift5', 'uinavigationcontroller', 'uinavigationbar', 'ui', 'style']",131,1404,True,True,True,False,2,en
ChanganVR/RelationalGraphLearning,[IROS20] Relational graph learning for crowd navigation,130,Python,40,https://github.com/ChanganVR/RelationalGraphLearning,2019-02-25 20:46:55+00:00,2024-10-10 08:03:12+00:00,12,master,5,296,"['crowd-navigation', 'collision-avoidance', 'relational-reasoning', 'graph-neural-networks']",130,813,True,True,True,False,0,en
Upstatement/react-router-guards,Guard middleware for React Router navigation,130,TypeScript,19,https://github.com/Upstatement/react-router-guards,2019-05-05 16:18:08+00:00,2024-08-28 16:58:30+00:00,16,main,3,203,"['reactjs', 'hooks', 'rollup', 'typescript']",130,6026,True,True,True,False,0,en
hitherejoe/BottomNavigationViewSample,A sample app for the new Bottom Navigation View from the Design Support library,130,Java,59,https://github.com/hitherejoe/BottomNavigationViewSample,2016-10-20 12:27:06+00:00,2024-07-05 02:33:25+00:00,8,master,1,9,[],130,194,True,True,True,False,0,en
verbb/cp-nav,Control Panel Nav is a Craft CMS plugin to help manage your Control Panel navigation.,130,PHP,11,https://github.com/verbb/cp-nav,2015-03-13 12:41:01+00:00,2024-09-07 12:06:21+00:00,12,craft-5,9,414,"['craftcms', 'craftcms-plugin']",130,1224,False,False,True,False,64,en
mustafaozcan/MaterialNavigation,"Android Material Navigation (ToolBar, Navigation Drawer, Navigation View, Tabs, CardView, ViewPager)",129,Java,59,https://github.com/mustafaozcan/MaterialNavigation,2015-05-06 09:30:43+00:00,2024-08-12 19:17:20+00:00,0,master,1,17,[],129,671,True,True,True,False,0,en
arl/go-detour,:space_invader: Navigation mesh pathfinding and spatial reasoning library,129,Go,33,https://github.com/arl/go-detour,2016-10-30 22:53:02+00:00,2024-07-27 02:33:08+00:00,2,main,3,470,"['navigation-mesh', 'pathfinding', 'go']",129,1082,True,True,True,False,0,en
hariprasanths/GoogleNewsStandAnimation-Android,Navigation pattern like in Google News Stand app with transitions,129,Java,15,https://github.com/hariprasanths/GoogleNewsStandAnimation-Android,2018-04-15 05:47:31+00:00,2024-04-06 12:49:57+00:00,2,master,1,11,"['android', 'animation', 'library', 'navigation-pattern', 'transition', 'ui', 'swipe', 'newsstand', 'google']",129,458,True,True,True,False,0,en
